product_id,product_name,class,v_prod,n_units,top1,top2,top3,unit1,share1,unit2,share2,unit3,share3,unit4,share4,unit5,share5
305010000,工程服务,B 前2个>=90%,441400437156.9375,28,0.7999653073291956,0.9221991927979036,0.975114569729478,UNKNOWN,0.7999653073291956,项,0.12223388546870802,次,0.0529153769315743,批,0.0046417456054241605,OTHER,0.004641350187531953
102010100,原煤,A 首要单位>=90%,363319813012.4861,19,0.994592199903529,0.9994758038052958,0.9997755328158676,千克,0.994592199903529,UNKNOWN,0.004883603901766802,个,0.0002997290105718822,OTHER,0.00012273799393085552,千瓦时,3.979712221062684e-05
108030100,铜,A 首要单位>=90%,301687433770.98,22,0.9943400105291809,0.9975408048497195,0.9988116664805785,千克,0.9943400105291809,个,0.003200794320538712,UNKNOWN,0.001270861630858962,OTHER,0.00047192722878236845,平方米,0.0002592924841802349
109050501,移动通信手持机（手机）,A 首要单位>=90%,270928982158.9611,21,0.9878626047890597,0.9967395640132343,0.9996563850658051,个,0.9878626047890597,UNKNOWN,0.008876959224174528,套,0.00291682105257082,批,0.0001903640588958774,OTHER,0.00011162073371459745
108020708,热轧薄板,A 首要单位>=90%,151938919425.8853,17,0.9981001067738539,0.9993488614242619,0.999617192820844,千克,0.9981001067738539,OTHER,0.0012487546504080381,个,0.00026833139658215445,千米,0.00016401005259413697,套,0.0001342404745867694
109031001,机动车（汽车）零配件,B 前2个>=90%,147896975010.62152,27,0.8683363158668381,0.9570312043183229,0.9741903111624425,个,0.8683363158668381,套,0.0886948884514848,UNKNOWN,0.01715910684411964,千克,0.011116094061614663,桶,0.003671175867492015
109050901,电子计算机整机,A 首要单位>=90%,138222143366.13507,21,0.9755136496284792,0.9939462434286608,0.9990141953098889,个,0.9755136496284792,套,0.01843259380018158,UNKNOWN,0.005067951881228114,批,0.0004575444393054773,项,0.00018271349787773268
110010102,供电,C 前3个>=90%,132702967464.48949,29,0.7542537492159543,0.8715200703628547,0.9214698405347164,千瓦时,0.7542537492159543,伏安,0.1172663211469004,UNKNOWN,0.04994977017186168,个,0.03752015673773911,OTHER,0.01840283956658879
108020799,其他钢材,A 首要单位>=90%,123722527505.41045,23,0.9557789198894657,0.9836484846769512,0.9895384696789986,千克,0.9557789198894657,个,0.027869564787485434,套,0.005889985002047366,千米,0.0040968032653551315,UNKNOWN,0.002432077096256877
107010101,汽油,A 首要单位>=90%,116021338592.18398,23,0.904559184719138,0.9963912205467941,0.9990183565710161,千克,0.904559184719138,立方米,0.09183203582765612,UNKNOWN,0.0026271360242220024,OTHER,0.0004478117294894616,个,0.00018942949156906854
108020705,钢筋,A 首要单位>=90%,114783703636.66328,19,0.9973970973295458,0.9985393681946731,0.9991259565071542,千克,0.9973970973295458,UNKNOWN,0.001142270865127295,套,0.0005865883124810876,个,0.00038282359726177277,OTHER,0.00018178029069472297
110010101,发电,A 首要单位>=90%,114223408191.70702,27,0.9130897074658182,0.9397286405876436,0.9619771984432919,千瓦时,0.9130897074658182,个,0.02663893312182539,UNKNOWN,0.02224855785564826,OTHER,0.019083589245799636,套,0.008567253182039316
102010200,洗煤,A 首要单位>=90%,104915088417.15742,13,0.9955263959647965,0.9998772450124421,0.9999285171403055,千克,0.9955263959647965,UNKNOWN,0.004350849047645545,OTHER,5.127212786340561e-05,个,3.846901663974602e-05,套,2.179407418997744e-05
107010103,柴油,B 前2个>=90%,91674693692.26031,17,0.8664251164309024,0.9962340157164802,0.9982203637798422,千克,0.8664251164309024,立方米,0.12980889928557776,UNKNOWN,0.001986348063362077,OTHER,0.0010727058572308611,个,0.0005639970736495514
109030501,乘用车,A 首要单位>=90%,88871608665.10364,20,0.9515860947534636,0.9967078177856197,0.9983378210033169,个,0.9515860947534636,UNKNOWN,0.04512172303215616,批,0.0016300032176972746,OTHER,0.0012405616339096774,套,0.00026904977900285934
102020101,天然原油,A 首要单位>=90%,88682773269.10677,21,0.99800986664362,0.9992584371305487,0.9995799708933867,千克,0.99800986664362,UNKNOWN,0.0012485704869287604,桶,0.0003215337628379885,OTHER,0.00023176081187491768,立方米,7.666132367810377e-05
109041501,房间空气调节器,A 首要单位>=90%,72923769551.98178,21,0.9033416575034813,0.9774632863957027,0.9945466728258272,个,0.9033416575034813,套,0.07412162889222142,UNKNOWN,0.017083386430124477,OTHER,0.0034723863732119987,批,0.0014759758731046732
107010199,其他石油制品,A 首要单位>=90%,72420682673.76512,22,0.9776568436090319,0.9924805846277843,0.9957057410024179,千克,0.9776568436090319,个,0.01482374101875241,桶,0.0032251563746335575,立方米,0.0013801439770888746,OTHER,0.0013326383467543975
107021301,初级形态塑料,A 首要单位>=90%,65697472756.90242,21,0.9854085771879013,0.99471943618004,0.9964276068398044,千克,0.9854085771879013,个,0.009310858992138692,UNKNOWN,0.0017081706597644152,平方米,0.001592316332110222,套,0.0010158173012639223
107021303,合成纤维单体,A 首要单位>=90%,65577070089.63677,13,0.9985837254913208,0.9999688786773672,0.9999913709127752,千克,0.9985837254913208,UNKNOWN,0.001385153186046423,个,2.249223540806286e-05,千米,3.8211593582341725e-06,瓶,1.1519479329464254e-06
107010104,燃料油,A 首要单位>=90%,65270266619.81421,16,0.9963019924368914,0.9977982569100403,0.9990294015706975,千克,0.9963019924368914,UNKNOWN,0.0014962644731488556,立方米,0.0012311446606572169,桶,0.00045780473626080766,个,0.0004000488663749095
108010102,水泥,A 首要单位>=90%,61810074406.52739,21,0.9924256482319284,0.9943808449486429,0.9963135162344342,千克,0.9924256482319284,UNKNOWN,0.0019551967167144835,立方米,0.0019326712857912949,个,0.0017517006742583708,OTHER,0.0004620443594815721
301010202,道路货物运输服务,D 前3个仍<90%,60570427496.976204,26,0.5138990149775462,0.817116364994504,0.8554037118390035,千克,0.5138990149775462,UNKNOWN,0.3032173500169578,OTHER,0.038287346844499526,个,0.028092278166406012,次,0.020736638469890285
102030100,铁矿石,A 首要单位>=90%,58315328613.495285,17,0.9934770913408657,0.9957795533690751,0.998041499461226,千克,0.9934770913408657,UNKNOWN,0.002302462028209331,OTHER,0.0022619460921508997,个,0.0010405758948281167,套,0.0006235362617536034
